order_id,customer_id,region,category,age,income_usd,quantity,unit_price_usd,discount_pct,notes,junk_code
100292,1337,West,Home,58.0,59776.0,2,83.61,15,manual,Z9
100850,1222,East,Electronics,46.0,30655.0,2,62.32,0,manual,??
100093,1490,North,Grocery,41.0,82155.0,1,39.86,0,ok,A0
100318,1174,West,Sports,35.0,69763.0,4,3.0,10,ok,??
100303,1256,North,Clothing,22.0,62979.0,1,63.9,20,ok,A0
100846,1001,South,Sports,51.0,59296.0,1,60.38,5,ok,A0
100056,1382,North,Clothing,41.0,73006.0,2,55.04,0,manual,??
100383,1140,East,Grocery,35.0,65370.0,4,26.8,5,ok,A0
100488,1558,North,Home,43.0,45748.0,2,51.11,5,ok,X1
100439,1447,North,Grocery,38.0,92301.0,5,44.46,10,ok,??
100124,1406,South,home ,32.0,49261.0,7,26.11,0,review,X1
100883,1086,East,,37.0,49056.0,1,9.91,10,ok,A0
100034,1156,East,Clothing,18.0,92072.0,5,45.36,0,manual,Z9
100492,1148,East,Electronics,48.0,39604.0,1,3.31,0,manual,Z9
100170,1235,North,Electronics,47.0,,3,61.64,5,ok,A0
100652,1331,South,Sports,39.0,75840.0,3,47.3,0,ok,Z9
100803,1386,North,home ,50.0,77070.0,1,60.72,0,ok,??
100186,1137,East,Grocery,44.0,38593.0,2,47.99,10,manual,??
100010,1372,North,Clothing,37.0,66596.0,4,27.25,0,ok,Z9
100085,1552,North,Electronics,39.0,60407.0,7,71.51,0,ok,??
100599,1534,North,Sports,45.0,22324.0,7,59.12,0,ok,X1
100834,1028,South,Sports,42.0,73537.0,3,38.2,20,,A0
100325,1157,South,Clothing,45.0,53211.0,7,60.8,5,manual,A0
100122,1431,North,Grocery,46.0,73625.0,3,67.73,15,ok,Z9
100115,1010,South,Sports,30.0,63710.0,4,34.49,0,manual,Z9
100892,1523,South,Home,29.0,67849.0,6,62.99,20,ok,??
100189,1551,East,Home,48.0,65209.0,2,35.97,5,,??
100116,1245,North,Sports,,75681.0,6,25.6,0,ok,X1
100703,1484,West,Sports,41.0,87915.0,6,65.74,15,review,Z9
100639,1084,West,Electronics,22.0,48426.0,5,73.9,5,manual,X1
100057,1258,South,Electronics,61.0,42794.0,1,32.83,10,review,Z9
100353,1468,South,Home,18.0,49824.0,4,28.24,10,ok,Z9
100804,1339,East,Grocery,40.0,69333.0,6,43.17,0,ok,X1
100395,1475,South,Electronics,38.0,109573.0,1,37.33,0,ok,??
100452,1373,East,Grocery,20.0,71575.0,5,27.53,10,ok,??
100536,1226,North,Home,27.0,51686.0,6,49.39,0,ok,A0
100894,1481,East,Home,31.0,112254.0,4,46.7,5,ok,X1
100259,1272,North,Clothing,54.0,61257.0,4,55.15,0,ok,Z9
100048,1520,North,Home,35.0,36225.0,3,58.94,0,ok,??
100336,1180,North,Home,55.0,66584.0,3,57.66,0,ok,??
100820,1374,South,Electronics,,78588.0,5,50.4,0,ok,Z9
100125,1338,North,Grocery,43.0,67470.0,4,68.04,20,ok,A0
100524,1120,East,Home,38.0,118482.0,5,3.0,0,ok,Z9
100357,1484,West,Grocery,42.0,41386.0,7,43.36,0,ok,??
100366,1383,South,Sports,36.0,99851.0,7,28.76,0,ok,Z9
100046,1567,North,Clothing,57.0,48576.0,3,49.84,0,ok,A0
100256,1415,West,Grocery,15.0,83700.0,1,84.29,0,manual,A0
100106,1280,South,Electronics,52.0,71077.0,2,54.94,10,review,A0
100317,1129,North,Home,14.0,87332.0,3,42.22,0,ok,A0
100533,1333,South,Sports,37.0,49940.0,3,44.13,5,ok,A0
100882,1450,South,Electronics,31.0,52716.0,3,42.19,0,ok,??
100327,1175,South,Grocery,36.0,92507.0,4,37.01,0,manual,Z9
100498,1048,West,Electronics,33.0,82805.0,1,37.9,0,ok,Z9
100669,1475,North,Clothing,32.0,30634.0,3,43.23,0,ok,??
100620,1417,South,Grocery,10.0,49821.0,2,62.22,10,ok,??
100726,1248,West,Grocery,26.0,20757.0,2,53.99,10,manual,X1
100482,1164,West,Grocery,40.0,55956.0,4,57.83,0,ok,A0
100469,1542,East,Sports,45.0,95662.0,2,77.13,5,ok,??
100405,1108,East,Clothing,27.0,87944.0,6,83.69,0,ok,A0
100888,1023,South,Clothing,24.0,52832.0,2,28.69,10,ok,Z9
100047,1000,South,Home,22.0,64855.0,4,59.84,0,ok,??
100157,1472,North,Clothing,21.0,67245.0,1,39.06,0,ok,X1
100615,1118,West,Sports,33.0,46633.0,2,37.09,5,ok,X1
100739,1199,East,Clothing,32.0,36398.0,5,28.21,0,ok,A0
100797,1089,West,Electronics,30.0,72532.0,6,44.1,0,review,X1
100234,1318,South,Electronics,28.0,96703.0,7,47.02,20,ok,X1
100525,1338,East,Electronics,42.0,62788.0,3,32.02,15,ok,Z9
100717,1058,West,Home,39.0,61112.0,4,36.02,0,ok,Z9
100810,1019,North,Grocery,40.0,32142.0,2,75.21,0,ok,Z9
100789,1568,North,Home,32.0,75084.0,5,31.28,20,ok,Z9
100673,1530,North,Sports,52.0,79231.0,6,49.71,0,ok,X1
100382,1234,West,Clothing,17.0,119993.0,5,20.1,5,ok,A0
100218,1109,South,Clothing,50.0,114246.0,6,26.37,0,manual,??
100774,1035,South,Home,32.0,70605.0,3,58.42,0,review,??
100723,1404,East,Sports,35.0,93548.0,1,16.34,0,ok,Z9
100195,1006,North,Clothing,40.0,49225.0,2,36.27,0,manual,Z9
100090,1577,South,Home,41.0,57511.0,7,47.86,0,ok,A0
100162,1539,North,Home,41.0,53766.0,1,76.48,5,ok,??
100246,1412,West,Grocery,35.0,64827.0,7,,0,manual,A0
100530,1492,East,Clothing,57.0,59248.0,7,49.52,5,manual,Z9
100481,1434,West,Grocery,50.0,75460.0,2,51.5,0,manual,??
100054,1538,South,Clothing,33.0,29151.0,1,-99,20,ok,??
100614,1373,East,Grocery,46.0,71781.0,4,48.58,0,ok,Z9
100457,1503,West,Electronics,21.0,84738.0,5,19.61,10,manual,A0
100684,1101,North,Sports,54.0,55105.0,5,42.91,10,ok,??
100658,1531,East,Electronics,34.0,57464.0,2,46.89,0,ok,X1
100016,1420,East,Electronics,16.0,73960.0,7,28.51,0,ok,A0
100697,1391,North,Grocery,34.0,91379.0,4,41.64,0,ok,??
100127,1397,North,Grocery,43.0,74499.0,4,38.49,5,ok,A0
100156,1488,North,Sports,32.0,75432.0,1,49.4,10,ok,X1
100109,1354,East,Electronics,47.0,77592.0,7,30.77,0,ok,??
100484,1140,North,Grocery,42.0,61528.0,3,,5,review,??
100043,1393,East,Home,35.0,60131.0,5,36.78,0,ok,X1
100422,1542,North,Sports,53.0,71273.0,3,61.25,10,ok,Z9
100612,1404,West,Home,50.0,40144.0,5,41.65,5,ok,??
100494,1403,East,Grocery,56.0,65103.0,5,42.73,0,review,X1
100592,1494,West,Clothing,40.0,70153.0,2,34.99,15,ok,X1
100653,1148,East,Clothing,15.0,103460.0,2,36.94,0,ok,??
100463,1176,West,Grocery,41.0,96080.0,5,62.11,5,ok,Z9
100552,1365,South,electrnics,41.0,55482.0,1,63.36,0,ok,Z9
100297,1219,North,Sports,25.0,"37,281",4,48.08,5,ok,??
100486,1054,South,Home,34.0,28097.0,7,38.45,0,ok,Z9
100707,1089,South,Clothing,21.0,36034.0,4,70.64,5,review,??
100305,1563,South,Electronics,34.0,24118.0,1,68.79,10,ok,A0
100127,1397,North,home ,43.0,74499.0,4,38.49,5,ok,??
100766,1130,East,Grocery,22.0,48913.0,2,22.1,0,ok,X1
100778,1086,South,Clothing,17.0,69696.0,7,42.68,0,ok,A0
100636,1344,South,Clothing,26.0,120447.0,1,81.84,0,ok,??
100145,1252,South,Grocery,49.0,39874.0,6,52.43,0,ok,Z9
100849,1237,South,Clothing,22.0,29208.0,4,57.66,0,ok,Z9
100816,1546,West,Electronics,23.0,63067.0,1,40.78,15,ok,X1
100198,1440,South,Home,24.0,30314.0,6,42.17,0,ok,Z9
100742,1017,South,Clothing,34.0,61041.0,5,42.51,0,ok,Z9
100572,1313,North,Grocery,22.0,56602.0,4,87.71,0,ok,X1
100898,1138,East,Home,39.0,36625.0,7,46.78,10,manual,Z9
100289,1011,East,Home,24.0,63785.0,2,$45.77,5,review,A0
100613,1335,West,Clothing,29.0,97274.0,3,77.27,10,ok,??
100315,1484,South,Grocery,17.0,89014.0,4,51.77,0,ok,A0
100848,1432,East,Electronics,33.0,25488.0,3,37.6,5,ok,??
100468,1547,North,Home,39.0,47047.0,5,37.79,0,manual,X1
100098,1077,South,Clothing,30.0,58895.0,3,33.21,0,manual,A0
100226,1185,West,Sports,49.0,80855.0,5,19.1,5,ok,X1
100450,1355,East,Sports,19.0,103050.0,5,36.91,0,manual,X1
100381,1409,South,Electronics,44.0,102123.0,5,41.72,0,ok,A0
100711,1464,East,Sports,56.0,92168.0,4,33.17,5,ok,A0
100461,1024,South,Grocery,46.0,73225.0,5,52.91,5,ok,X1
100828,1061,North,Clothing,40.0,39837.0,3,52.55,10,ok,X1
100277,1341,South,Home,20.0,65023.0,6,60.36,0,ok,X1
100321,1186,South,Electronics,,68892.0,1,24.44,0,manual,A0
100532,1533,West,Home,41.0,76167.0,2,21.29,5,ok,Z9
100661,1465,West,Sports,53.0,59186.0,3,57.32,10,,X1
100483,1124,North,Sports,49.0,51278.0,2,42.89,0,ok,Z9
100442,1228,North,Grocery,38.0,15933.0,2,48.54,5,ok,??
100503,1238,North,Clothing,46.0,,5,41.11,10,ok,A0
100595,1478,East,Sports,52.0,74269.0,7,19.58,0,ok,Z9
100574,1164,South,Clothing,44.0,21198.0,6,,10,ok,X1
100582,1480,North,Grocery,39.0,76705.0,5,66.0,0,ok,A0
100832,1527,North,Grocery,32.0,43586.0,5,66.4,15,ok,Z9
100132,1052,West,Sports,37.0,49772.0,3,40.22,0,ok,Z9
100777,1575,South,Grocery,29.0,54282.0,6,70.16,0,ok,X1
100188,1133,North,Clothing,29.0,35670.0,7,48.49,5,ok,??
100733,1470,West,Home,15.0,74243.0,7,47.32,0,ok,Z9
100490,1570,North,Grocery,32.0,94338.0,3,43.78,0,review,A0
100823,1489,East,Electronics,28.0,68538.0,4,23.03,20,ok,X1
100122,1431,North,Grocery,46.0,73625.0,3,67.73,15,,??
100009,1378,West,Grocery,33.0,62951.0,4,38.3,0,ok,Z9
100650,1111,West,Clothing,42.0,42323.0,2,46.05,10,manual,A0
100164,1212,West,Clothing,40.0,84188.0,6,18.11,0,review,Z9
100101,1387,West,Sports,40.0,39924.0,4,19.3,0,ok,A0
100631,1192,West,Grocery,33.0,97045.0,1,48.71,15,ok,A0
100351,1223,South,Electronics,51.0,23637.0,3,32.54,0,manual,X1
100373,1599,South,Grocery,22.0,"14,617",4,3.0,5,ok,X1
100776,1023,East,Clothing,39.0,57879.0,2,34.26,0,,??
100634,1167,North,Sports,24.0,67410.0,5,67.01,20,ok,X1
100239,1458,South,Clothing,45.0,"87,224",7,,10,ok,A0
100852,1306,East,Home,54.0,91346.0,7,44.87,0,ok,X1
100076,1286,South,Electronics,42.0,35452.0,6,56.25,10,ok,X1
100223,1209,North,Grocery,32.0,92987.0,6,35.25,0,ok,X1
100518,1217,East,Sports,57.0,39163.0,2,68.12,0,ok,A0
100771,1320,East,Clothing,37.0,67330.0,6,76.3,0,ok,Z9
100460,1313,West,Home,41.0,58229.0,7,41.07,5,ok,A0
100311,1122,South,Clothing,39.0,,4,43.22,5,ok,Z9
100018,1550,East,Electronics,-5.0,88445.0,7,23.36,0,ok,Z9
100191,1463,South,Home,43.0,105101.0,5,38.92,0,ok,??
100413,1398,South,Home,31.0,54911.0,3,66.52,0,manual,A0
100590,1255,West,Electronics,20.0,66959.0,5,23.83,0,manual,X1
100752,1571,East,Clothing,30.0,45211.0,7,31.3,0,ok,A0
100280,1363,South,Grocery,36.0,49847.0,5,53.07,0,ok,??
100499,1561,West,Electronics,55.0,51624.0,7,47.48,5,ok,Z9
100328,1198,West,Grocery,48.0,72127.0,5,72.06,10,ok,??
100000,1180,West,Clothing,27.0,98580.0,2,41.16,15,manual,A0
100604,1469,West,Electronics,40.0,98645.0,6,9.72,0,ok,A0
100339,1006,South,Sports,45.0,99478.0,7,50.29,20,ok,X1
100182,1444,East,Grocery,-5.0,30829.0,5,66.98,5,manual,X1
100493,1208,North,Electronics,36.0,73805.0,-2,52.92,0,ok,X1
100120,1186,East,Home,40.0,59229.0,6,70.83,0,ok,X1
100096,1349,South,Electronics,23.0,52752.0,1,58.3,0,ok,X1
100055,1363,South,Clothing,14.0,91845.0,6,44.5,5,manual,??
100350,1051,North,Electronics,40.0,66938.0,3,31.3,0,manual,X1
100039,1204,West,Clothing,60.0,72364.0,4,66.95,15,ok,??
100522,1435,East,Home,45.0,94068.0,6,51.38,5,ok,A0
100817,1359,South,Home,38.0,93322.0,4,17.91,10,ok,??
100790,1376,North,Home,42.0,78340.0,6,64.61,5,ok,X1
100304,1252,East,Electronics,27.0,42874.0,3,21.48,15,review,??
100215,1105,North,Clothing,41.0,89667.0,1,42.43,5,,X1
100298,1314,East,ELECTRONICS,,69031.0,2,35.07,5,ok,??
100371,1424,West,Electronics,24.0,"96,695",7,27.63,5,ok,Z9
100538,1300,South,,41.0,104646.0,3,41.42,0,ok,Z9
100687,1313,South,Clothing,44.0,74478.0,2,37.04,20,ok,Z9
100237,1034,North,Home,51.0,73411.0,2,49.72,10,ok,??
100376,1123,West,Clothing,40.0,57451.0,7,19.47,15,ok,X1
100088,1242,North,Grocery,36.0,75511.0,2,46.89,150,ok,A0
100647,1560,South,Grocery,41.0,60209.0,5,78.21,0,ok,A0
100529,1217,North,Grocery,24.0,86241.0,6,44.31,20,ok,X1
100877,1071,West,Sports,25.0,100893.0,1,52.31,15,ok,Z9
100268,1226,West,Home,63.0,50028.0,7,78.79,15,ok,Z9
100038,1234,West,Clothing,47.0,59399.0,6,45.39,0,ok,A0
100152,1288,West,Sports,50.0,46567.0,1,59.14,5,review,Z9
100079,1165,West,Home,43.0,87102.0,5,18.05,0,ok,X1
100429,1594,South,Home,51.0,58079.0,5,52.15,10,manual,X1
100241,1380,North,Clothing,23.0,99570.0,3,23.17,0,ok,Z9
100837,1210,North,Electronics,47.0,117199.0,7,46.13,5,review,??
100345,1549,South,Electronics,46.0,95039.0,3,31.5,10,,??
100174,1128,North,Home,,101588.0,6,84.92,15,review,X1
100857,1586,South,Home,26.0,35108.0,7,44.55,5,ok,??
100506,1211,East,home ,33.0,70304.0,2,57.87,0,manual,Z9
100813,1018,East,Clothing,30.0,74124.0,6,70.18,5,ok,X1
100024,1303,South,Grocery,36.0,60734.0,-2,18.45,0,manual,Z9
100161,1081,West,Grocery,33.0,62457.0,4,34.39,0,ok,A0
100668,1521,North,Grocery,30.0,85400.0,4,57.42,0,review,A0
100735,1130,South,ELECTRONICS,33.0,100739.0,7,32.23,0,review,A0
100119,1057,South,Grocery,44.0,52851.0,2,24.97,5,ok,X1
100058,1032,East,Home,53.0,42060.0,5,57.24,0,ok,Z9
100262,1457,North,Sports,40.0,77280.0,5,38.14,0,ok,X1
100570,1041,West,Sports,33.0,54066.0,3,19.65,0,manual,Z9
100168,1189,East,Electronics,12.0,87251.0,7,16.78,0,review,A0
100081,1008,East,Grocery,55.0,107845.0,2,36.7,20,manual,Z9
100760,1491,South,Grocery,,100107.0,3,30.38,0,ok,Z9
100725,1055,West,Sports,39.0,49253.0,2,27.2,10,ok,??
100221,1412,North,Electronics,35.0,58921.0,4,62.63,5,ok,Z9
100812,1093,West,Electronics,30.0,71487.0,6,45.78,0,ok,Z9
100688,1236,North,Clothing,42.0,71208.0,2,93.06,0,ok,Z9
100696,1564,West,Home,7.0,54982.0,4,36.05,10,manual,X1
100710,1411,South,Clothing,45.0,12694.0,1,36.56,0,ok,??
100083,1115,West,Clothing,34.0,110506.0,3,9.33,0,ok,A0
100092,1071,North,Grocery,68.0,89385.0,4,5.52,0,ok,??
100301,1015,West,Electronics,37.0,83674.0,4,55.06,15,ok,??
100019,1405,South,Clothing,48.0,70429.0,4,43.31,0,ok,X1
100558,1110,South,Grocery,40.0,79942.0,1,72.49,0,ok,X1
100185,1177,East,Clothing,48.0,83429.0,2,29.23,10,ok,Z9
100227,1225,West,Home,36.0,26341.0,2,59.14,10,ok,??
100209,1448,East,Sports,32.0,57637.0,4,28.36,15,ok,Z9
100333,1246,East,Grocery,25.0,58746.0,3,,10,ok,X1
100607,1006,West,Clothing,38.0,55820.0,2,41.94,0,ok,Z9
100527,1158,East,Electronics,62.0,47381.0,1,31.53,15,ok,X1
100231,1003,West,Home,34.0,"72,491",2,38.39,5,ok,X1
100508,1109,West,Grocery,18.0,79689.0,1,74.49,15,,X1
100428,1379,North,Home,28.0,64851.0,5,39.22,15,ok,??
100314,1194,North,Home,42.0,31955.0,6,46.08,0,ok,X1
100897,1207,South,Grocery,41.0,68353.0,1,48.47,10,ok,A0
100617,1526,East,Grocery,45.0,81254.0,3,66.59,0,ok,X1
100551,1039,East,electrnics,39.0,48265.0,3,48.57,10,manual,??
100238,1161,West,Clothing,22.0,98159.0,6,60.44,0,ok,Z9
100137,1450,North,ELECTRONICS,55.0,59875.0,6,45.94,5,ok,??
100025,1595,South,Grocery,28.0,74088.0,1,49.93,20,manual,X1
100847,1360,East,Home,28.0,49055.0,3,33.98,150,ok,X1
100809,1525,North,Electronics,57.0,47237.0,7,$3.00,15,,X1
100340,1355,North,Grocery,45.0,45242.0,5,24.75,5,ok,A0
100061,1470,North,Grocery,34.0,42209.0,7,30.49,0,ok,Z9
100307,1017,West,Home,53.0,86136.0,6,27.99,0,manual,A0
100158,1373,North,Clothing,22.0,58015.0,7,38.37,10,ok,X1
100523,1491,South,Home,52.0,73761.0,2,54.22,10,ok,??
100471,1174,West,Clothing,45.0,66530.0,6,49.24,0,ok,X1
100017,1574,North,Clothing,9.0,77126.0,2,48.55,20,review,A0
100067,1298,East,Clothing,40.0,98881.0,3,87.29,0,manual,Z9
100698,1442,East,Sports,36.0,80024.0,4,59.24,0,ok,??
100674,1197,East,Home,41.0,53405.0,-2,37.12,0,review,X1
100112,1076,East,Grocery,31.0,71929.0,4,27.66,5,,A0
100759,1550,East,Sports,45.0,107590.0,1,79.31,10,ok,Z9
100618,1595,East,Grocery,32.0,62047.0,6,36.17,10,manual,A0
100516,1202,North,Grocery,52.0,77384.0,7,35.78,0,ok,X1
100843,1492,West,Sports,,67469.0,4,38.15,0,ok,??
100102,1371,North,Electronics,35.0,42281.0,2,19.35,0,ok,X1
100415,1166,North,Home,41.0,61947.0,6,34.41,15,manual,X1
100679,1394,South,Clothing,27.0,71152.0,5,41.01,10,ok,Z9
100487,1162,North,Home,,44271.0,4,62.32,0,ok,X1
100473,1213,South,Clothing,33.0,85660.0,2,38.71,5,ok,Z9
100666,1188,East,Grocery,43.0,83928.0,6,40.25,0,ok,Z9
100773,1319,South,Clothing,69.0,85039.0,3,47.16,0,ok,??
100291,1113,West,Electronics,39.0,88055.0,5,47.65,0,ok,X1
100263,1406,North,Clothing,1.0,85671.0,1,50.66,0,review,??
100251,1566,South,Grocery,12.0,37914.0,7,67.15,0,review,A0
100605,1016,West,Sports,55.0,89830.0,5,50.06,5,ok,A0
100829,1155,East,Grocery,35.0,65434.0,5,71.81,0,ok,Z9
100709,1192,West,Electronics,50.0,58163.0,1,55.59,0,ok,X1
100001,1468,North,Electronics,39.0,111040.0,3,25.39,20,ok,Z9
100549,1411,North,Sports,40.0,43078.0,6,66.78,15,ok,X1
100375,1093,South,Grocery,28.0,114610.0,1,78.86,0,ok,X1
100854,1177,North,Clothing,58.0,102387.0,7,48.12,5,manual,??
100692,1501,West,Grocery,21.0,77986.0,4,76.68,0,review,Z9
100367,1232,West,Sports,41.0,101888.0,1,55.93,0,review,A0
100402,1103,East,Home,53.0,43953.0,5,35.28,0,ok,Z9
100678,1259,North,Grocery,25.0,67812.0,1,57.98,15,ok,X1
100738,1002,North,Home,40.0,"62,723",4,34.45,0,ok,??
100002,1231,West,Home,31.0,58075.0,3,19.03,0,ok,X1
100095,1157,West,Grocery,39.0,75890.0,4,27.73,5,ok,Z9
100535,1009,East,Electronics,16.0,26328.0,2,90.52,15,ok,??
100496,1061,North,Sports,47.0,86137.0,6,35.15,0,,A0
100753,1340,East,Grocery,42.0,57931.0,6,46.94,0,ok,A0
100811,1243,South,Sports,25.0,69910.0,7,73.87,0,ok,Z9
100284,1122,South,Clothing,44.0,73487.0,1,43.68,0,manual,??
100211,1213,East,Grocery,44.0,78044.0,7,35.41,20,ok,??
100410,1093,West,Home,67.0,70831.0,6,63.59,5,,Z9
100645,1163,South,Home,61.0,69693.0,7,41.13,5,ok,??
100173,1360,East,Sports,46.0,64854.0,4,61.68,0,manual,Z9
100287,1467,West,Sports,62.0,59278.0,4,32.52,0,ok,A0
100695,1293,West,Electronics,39.0,43896.0,6,39.13,10,ok,A0
100142,1393,North,Grocery,33.0,73865.0,-2,40.11,0,ok,A0
100412,1529,West,Clothing,32.0,48456.0,1,30.24,0,review,A0
100192,1105,East,Home,46.0,69622.0,1,49.12,0,ok,Z9
100899,1220,South,Clothing,28.0,32023.0,5,73.78,0,,Z9
100401,1168,East,Sports,36.0,46047.0,7,43.45,0,ok,??
100229,1460,North,Sports,39.0,,2,24.67,10,ok,X1
100767,1565,West,Sports,31.0,58429.0,4,43.47,5,ok,??
100217,1340,South,Sports,38.0,90920.0,4,8.76,0,ok,Z9
100597,1570,East,Sports,41.0,27147.0,4,14.45,15,ok,??
100154,1479,West,Electronics,33.0,88032.0,7,43.94,0,manual,??
100430,1546,North,Electronics,44.0,80952.0,5,35.96,5,ok,X1
100403,1139,East,Electronics,38.0,54430.0,1,39.59,0,ok,Z9
100181,1590,North,Sports,42.0,94002.0,4,68.62,5,ok,A0
100335,1016,North,Clothing,58.0,85265.0,4,42.57,10,ok,A0
100754,1114,South,Clothing,38.0,53748.0,6,55.54,5,review,??
100074,1476,East,Clothing,13.0,80168.0,7,39.9,0,manual,??
100414,1116,East,Home,47.0,41188.0,2,31.16,15,ok,X1
100435,1503,East,Electronics,30.0,121126.0,2,54.99,15,manual,??
100133,1228,West,ELECTRONICS,33.0,84834.0,3,48.54,0,ok,A0
100625,1563,East,Electronics,61.0,59527.0,7,47.66,15,ok,Z9
100640,1290,East,Grocery,42.0,63376.0,5,54.79,5,ok,A0
100233,1353,South,Clothing,32.0,57863.0,4,49.44,0,ok,A0
100020,1535,East,Electronics,27.0,64681.0,6,70.37,15,review,X1
100783,1091,East,Home,17.0,103511.0,7,21.9,0,manual,A0
100806,1389,South,Grocery,32.0,97375.0,4,45.57,0,review,??
100609,1152,South,Clothing,20.0,16967.0,7,58.8,0,ok,Z9
100589,1353,East,Clothing,42.0,80098.0,7,39.84,10,manual,A0
100030,1223,North,,48.0,52533.0,7,62.45,0,ok,Z9
100290,1487,South,Clothing,22.0,72153.0,6,47.43,0,review,??
100252,1212,East,Sports,32.0,61200.0,4,39.62,0,ok,??
100069,1331,South,Electronics,39.0,59383.0,7,67.35,10,ok,??
100087,1427,West,Electronics,,45769.0,5,60.81,0,ok,Z9
100114,1137,South,Grocery,33.0,58255.0,2,31.05,5,review,Z9
100548,1054,West,Electronics,41.0,86714.0,1,43.46,5,ok,Z9
100091,1240,North,Grocery,30.0,73641.0,7,40.03,10,ok,X1
100465,1056,East,Sports,19.0,77239.0,7,51.92,0,,X1
100708,1401,East,Electronics,30.0,91131.0,7,45.48,0,ok,X1
100167,1496,East,Grocery,57.0,69057.0,5,54.55,5,ok,X1
100407,1357,West,Electronics,30.0,100539.0,1,38.38,5,ok,Z9
100616,1503,East,Clothing,34.0,23459.0,4,6.12,15,review,X1
100320,1090,East,Electronics,51.0,34443.0,6,31.98,5,ok,Z9
100841,1337,South,Home,48.0,69072.0,6,63.02,0,ok,??
100585,1431,West,Grocery,35.0,56749.0,4,,10,ok,A0
100077,1384,West,Home,45.0,76974.0,1,62.4,15,manual,X1
100704,1187,West,Clothing,36.0,56522.0,2,36.14,0,ok,??
100566,1446,North,Grocery,16.0,59801.0,2,28.04,0,ok,X1
100531,1437,West,Grocery,46.0,87093.0,2,51.38,0,manual,Z9
100598,1256,North,Grocery,43.0,53270.0,5,61.87,0,ok,Z9
100690,1355,North,Clothing,20.0,63211.0,4,36.24,0,ok,X1
100257,1446,East,Home,32.0,60131.0,5,9.96,0,ok,??
100255,1211,East,Electronics,29.0,71606.0,7,44.88,10,ok,??
100727,1158,East,home ,32.0,46106.0,5,35.94,5,ok,??
100855,1047,West,Clothing,33.0,74907.0,7,53.08,5,ok,A0
100705,1541,West,Electronics,47.0,49300.0,6,8.76,15,ok,X1
100497,1544,North,Electronics,30.0,111720.0,4,38.97,10,ok,X1
100130,1347,North,Grocery,55.0,67161.0,7,$29.65,0,ok,X1
100100,1013,West,Grocery,36.0,56026.0,6,40.95,0,ok,A0
100171,1384,East,Clothing,47.0,86561.0,6,25.24,15,ok,X1
100856,1330,West,Home,41.0,61030.0,5,33.34,0,ok,A0
100702,1036,North,Electronics,36.0,76470.0,6,56.51,5,ok,A0
100800,1005,West,Electronics,54.0,"55,001",4,32.45,0,ok,Z9
100453,1156,East,home ,42.0,89168.0,6,33.72,0,ok,X1
100874,1555,East,Clothing,39.0,88855.0,3,81.66,0,ok,Z9
100655,1318,West,Home,38.0,86901.0,5,16.77,5,manual,Z9
100795,1375,West,Electronics,54.0,,1,35.16,0,manual,A0
100200,1174,South,Home,24.0,74888.0,2,37.84,5,ok,Z9
100202,1226,North,Home,31.0,87751.0,7,68.69,10,ok,X1
100712,1133,North,Sports,57.0,86249.0,7,52.37,10,ok,X1
100660,1394,North,Clothing,34.0,26253.0,7,41.44,0,ok,??
100455,1088,North,Home,33.0,61187.0,1,45.94,0,ok,A0
100633,1423,West,Sports,44.0,92722.0,4,63.04,5,ok,A0
100136,1535,North,Electronics,43.0,50565.0,2,53.7,10,ok,X1
100520,1436,East,Electronics,17.0,105665.0,7,21.78,0,review,??
100659,1193,North,Clothing,37.0,80503.0,7,36.37,15,ok,X1
100569,1185,North,Home,53.0,62185.0,1,38.09,0,manual,A0
100378,1296,West,Grocery,29.0,73963.0,5,78.13,0,review,Z9
100706,1105,North,Sports,17.0,36862.0,4,48.47,10,ok,A0
100270,1036,South,Grocery,71.0,86582.0,3,43.01,10,ok,Z9
100606,1144,West,Sports,31.0,73054.0,2,36.8,0,ok,??
100063,1112,North,Clothing,15.0,80441.0,7,7.82,0,ok,??
100393,1185,East,Clothing,55.0,60397.0,1,45.06,0,review,Z9
100070,1290,West,Grocery,50.0,58828.0,4,23.03,15,ok,Z9
100534,1152,East,Electronics,32.0,63956.0,1,35.65,5,ok,X1
100271,1548,North,Grocery,45.0,63796.0,2,59.37,0,review,Z9
100543,1241,East,Grocery,36.0,56854.0,7,82.46,5,ok,X1
100160,1512,West,Sports,31.0,72214.0,7,68.43,0,ok,Z9
100842,1481,South,Electronics,34.0,80691.0,3,34.86,10,ok,Z9
100169,1413,North,Electronics,41.0,53789.0,1,56.31,0,ok,A0
100036,1278,West,Grocery,26.0,49586.0,7,36.85,10,ok,X1
100243,1570,South,Grocery,23.0,71294.0,1,44.19,0,ok,??
100082,1157,East,Grocery,63.0,41123.0,6,75.57,10,manual,Z9
100260,1395,North,Sports,29.0,78598.0,2,87.0,5,ok,X1
100372,1300,North,Sports,16.0,71973.0,5,41.84,0,ok,??
100022,1453,East,Grocery,49.0,139771.0,6,44.73,0,ok,Z9
100337,1007,West,Electronics,14.0,104693.0,2,39.88,0,ok,??
100308,1430,West,Electronics,41.0,40146.0,5,67.09,5,ok,Z9
100887,1552,East,Clothing,32.0,81469.0,3,68.38,15,review,??
100751,1158,North,Grocery,51.0,32676.0,5,48.49,15,ok,??
100507,1325,East,Sports,46.0,98408.0,4,56.45,5,ok,??
